"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
420,P,"Bee Kind","Bee Kind","Prefinished White Wash Signs",,0.00,0.00,0.00,18.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,12/02/2021,02/01/2022,"Category Name: Puzzle Piece, Category Path: Wood Projects/Puzzle Piece","Product Image File: Bee_Kind__69736.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/586/Bee_Kind__69736.jpg","Bee Kind",,"Bee Kind Wood Sign",New,/bee-kind/,,,
423,P,DontBeJellyOnePiece,"Don't Be Jelly One Piece",,,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,24/02/2022,"Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter|Category Name: Spring, Category Path: Wood Projects/One Piece Signs/Spring|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Dont_Be_Jelly__11807.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/889/Dont_Be_Jelly__11807.jpg","One Piece Signs",,"Don't Be Jelly Wood Project",New,/dont-be-jelly/,,,
424,P,ChickOnePiece,"Chick One Piece",,,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,24/02/2022,"Category Name: Easter, Category Path: Wood Projects/Mini Signs/Easter|Category Name: Farm, Category Path: Wood Projects/One Piece Signs/Farm|Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter|Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals|Category Name: Spring, Category Path: Wood Projects/One Piece Signs/Spring|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Chick__17562.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/w/081/Chick__17562.jpg","Chick One Piece",,"Chick Wood Project",New,/chick/,,,
425,P,Friends,"Friends Gather Here","Pallet Signs",,0.00,0.00,0.00,35.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,02/01/2022,"Category Name: Family & Friends, Category Path: Wood Projects/Pallet Signs/Family & Friends|Category Name: Home, Category Path: Wood Projects/Pallet Signs/Home","Product Image File: Friends_Gather_Here__39548.JPG, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/852/Friends_Gather_Here__39548.JPG","Friends Gather Here",,"Friends Gather Here Wood Project",New,/friends-gather-here/,,,
426,P,"PastelBunny OnePiece","Pastel Bunny One Piece",,,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,24/02/2022,"Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter|Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals|Category Name: Spring, Category Path: Wood Projects/One Piece Signs/Spring|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Pastel_Bunny__47619.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/p/629/Pastel_Bunny__47619.jpg","Pastel Bunny One Piece",,"Bunny Wood Project",New,/bunny/,,,
428,P,"Unicorn BunnyOnePiece","Unicorn Bunny One Piece","One Piece New Lumber Signs",,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,24/02/2022,"Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter|Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Unicorn_Bunny__29588.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/x/224/Unicorn_Bunny__29588.jpg","One Piece Signs",,"Unicorn Bunny Wood Project",New,/unicorn-bunny/,,,
429,P,"Unicorn Chick One Piece","Unicorn Chick One Piece","One Piece New Lumber Signs",,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,13/02/2021,24/02/2022,"Category Name: Easter, Category Path: Wood Projects/One Piece Signs/Easter|Category Name: Animals, Category Path: Wood Projects/One Piece Signs/Animals|Category Name: Spring, Category Path: Wood Projects/One Piece Signs/Spring|Category Name: Kids, Category Path: Wood Projects/One Piece Signs/Kids","Product Image File: Unicorn_Bunny_Chick__59984.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/846/Unicorn_Bunny_Chick__59984.jpg","One Piece Signs",,"Unicorn Chick Wood Project",New,/unicorn-chick/,,,
432,P,Birds,"Birds on Branches","Pallet Signs",,0.00,0.00,0.00,25.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/02/2021,02/01/2022,"Category Name: Floral, Category Path: Wood Projects/Pallet Signs/Floral","Product Image File: Birds_and_Branches_3__85210.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/415/Birds_and_Branches_3__85210.jpg|Product Image File: Birds_and_Vines__37228.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/558/Birds_and_Vines__37228.jpg|Product Image File: Birds_and_Branches_2__64412.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/801/Birds_and_Branches_2__64412.jpg","Birds on Branches",,,New,/birds-on-branches/,,,
436,P,"Truck Sunflowers","Truck Sunflowers Round Sign",,,0.00,0.00,0.00,18.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,14/02/2021,07/01/2022,"Category Name: Summer, Category Path: Wood Projects/Round Signs/Summer|Category Name: Farm, Category Path: Wood Projects/Round Signs/Farm|Category Name: Spring, Category Path: Wood Projects/Round Signs/Spring","Product Image File: Red_Truck_Sunflowers__62520.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/j/775/Red_Truck_Sunflowers__62520.jpg","Truck Sunflowers Round Sign",,"Truck Sunflowers Wood Sign",New,/truck-sunflowers/,,,
437,P,"Sports Easter Egg","Sports Easter Egg",,"Easter Egg cutout design with base.",0.00,0.00,0.00,15.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,14/02/2021,22/07/2021,"Category Name: Easter, Category Path: Wood Projects/Mini Signs/Easter","Product Image File: Easter_Egg_Baseball_Cutout__10437.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/575/Easter_Egg_Baseball_Cutout__10437.jpg|Product Image File: Easter_Egg_Basketball_Cutout__06210.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/042/Easter_Egg_Basketball_Cutout__06210.jpg|Product Image File: Easter_Egg_Soccer_Cutout__54852.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/p/784/Easter_Egg_Soccer_Cutout__54852.jpg|Product Image File: Easter_Egg_Cheer_Cutout__53921.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/789/Easter_Egg_Cheer_Cutout__53921.jpg|Product Image File: Easter_Egg_Football_Cutout__49488.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/197/Easter_Egg_Football_Cutout__49488.jpg|Product Image File: Easter_Egg_Softball_Cutout__84725.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/939/Easter_Egg_Softball_Cutout__84725.jpg|Product Image File: Easter_Egg_Volleyball_Cutout__48556.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/g/537/Easter_Egg_Volleyball_Cutout__48556.jpg","Sports Easter Egg",,"Sports Easter Egg Wood Project",New,/sports-easter-egg/,,,
438,P,"Easter Egg Cutout","Easter Egg Cutout",,"Easter Egg cutout design with base.",0.00,0.00,0.00,15.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,14/02/2021,22/07/2021,"Category Name: Easter, Category Path: Wood Projects/Mini Signs/Easter","Product Image File: Easter_Egg_Cutout__33084.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/180/Easter_Egg_Cutout__33084.jpg|Product Image File: Easter_Egg_2_Cutout__51570.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/i/939/Easter_Egg_2_Cutout__51570.jpg","Easter Egg Cutout",,"Easter Egg Cutout Wood Project",New,/easter-egg-cutout/,,,
440,P,"Bunny Cutout","Bunny Cutout",,"Bunny cutouts are double-sided and available in 3 different designs.",0.00,0.00,0.00,18.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,14/02/2021,22/07/2021,"Category Name: Easter, Category Path: Wood Projects/Mini Signs/Easter","Product Image File: Bunny_2_Happy_Easter_Cutout__78848.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/k/730/Bunny_2_Happy_Easter_Cutout__78848.jpg|Product Image File: Bunny_3_Risen_Cutout__37879.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/053/Bunny_3_Risen_Cutout__37879.jpg|Product Image File: Bunny_Chick_Design_Cutout__28521.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/n/041/Bunny_Chick_Design_Cutout__28521.jpg|Product Image File: Bunny_2_Bunny_3_pastel__11279.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/801/Bunny_2_Bunny_3_pastel__11279.jpg|Product Image File: Bunny_2_pastel__71086.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/812/Bunny_2_pastel__71086.jpg|Product Image File: Bunny_2_pastel_2__79466.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/638/Bunny_2_pastel_2__79466.jpg","Bunny Cutout",,,New,/bunny-cutout-1/,,,
441,P,HomeOnePiece,"HOME - ONEPiece","One Piece New Lumber Signs","Added Items for ""O"" are at an additional Cost.  Costs vary per object.",0.00,0.00,0.00,50.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/02/2021,24/02/2022,"Category Name: Floral, Category Path: Wood Projects/One Piece Signs/Floral|Category Name: Family Friends, Category Path: Wood Projects/One Piece Signs/Family Friends|Category Name: Farm, Category Path: Wood Projects/One Piece Signs/Farm|Category Name: Love, Category Path: Wood Projects/One Piece Signs/Love|Category Name: Home, Category Path: Wood Projects/One Piece Signs/Home|Category Name: Valentines Day, Category Path: Wood Projects/One Piece Signs/Valentines Day|Category Name: Summer, Category Path: Wood Projects/One Piece Signs/Summer|Category Name: St. Patrick's Day, Category Path: Wood Projects/One Piece Signs/St. Patrick's Day|Category Name: Kitchen, Category Path: Wood Projects/One Piece Signs/Kitchen|Category Name: Spring, Category Path: Wood Projects/One Piece Signs/Spring","Product Image File: Home_Wreath__28563.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/j/135/Home_Wreath__28563.jpg","One Piece Signs",,,New,/home-easter/,,,
442,P,FootballFansGather-Porch,"Football Fans Gather Here PORCH",,"Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.  ",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,15/09/2021,"Category Name: Fall, Category Path: Wood Projects/Porch Signs/Fall|Category Name: Sports, Category Path: Wood Projects/Porch Signs/Sports|Category Name: Home, Category Path: Wood Projects/Porch Signs/Home","Product Image File: Football_Fans_Gather_Here__67103.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/313/Football_Fans_Gather_Here__67103.jpg","Football Fans Gather Here",,,New,/football-fans-gather-here/,,,
443,P,HomeSunflower-Porch,"Home SunFlower PORCH","Porch Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,15/09/2021,"Category Name: Home, Category Path: Wood Projects/Porch Signs/Home","Product Image File: HOME_Sunflower_Welcome_SIgn__19779.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/p/919/HOME_Sunflower_Welcome_SIgn__19779.jpg|Product Image File: Home_Sunflower_Welcome__90534.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/964/Home_Sunflower_Welcome__90534.jpg|Product Image File: Sunflower_Butterfly_HOME__46556.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/446/Sunflower_Butterfly_HOME__46556.jpg","Home Sunflower",,"Home SunFlower Wood Project",New,/home-sunflower/,,,
444,P,Homeiswhereyoupark-WhiteWash,"Home is Where you Park WhiteWash","Prefinished White Wash Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,15/09/2021,"Category Name: Summer, Category Path: Wood Projects/Prefinished White Wash Signs/Summer|Category Name: Outdoors, Category Path: Wood Projects/Prefinished White Wash Signs/Outdoors|Category Name: Home, Category Path: Wood Projects/Prefinished White Wash Signs/Home","Product Image File: Home_is_where_you_park_white_wash__10746.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/479/Home_is_where_you_park_white_wash__10746.jpg","Home is where you Park",,,New,/home-is-where-you-park/,,,
445,P,UnWelcome-Porch,"UnWelcome Porch Sign","Porch Signs","Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.  ",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,15/09/2021,"Category Name: Home, Category Path: Wood Projects/Porch Signs/Home","Product Image File: Temp_Unwelcome_Double_Pallet__61371.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/933/Temp_Unwelcome_Double_Pallet__61371.jpg|Product Image File: Temp_Unwelcome_Welcome_Sign__41779.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/372/Temp_Unwelcome_Welcome_Sign__41779.jpg|Product Image File: IMG_9415__83212.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/618/IMG_9415__83212.jpg",Unwelcome,,,New,/unwelcome/,,,
446,P,WelcomeToOurHome-Porch,"Welcome to our Home Porch Sign",,"Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,14/09/2021,"Category Name: Porch Signs, Category Path: Wood Projects/Porch Signs|Category Name: Home, Category Path: Wood Projects/Porch Signs/Home","Product Image File: Welcome_to_our_home_Double_Pallet__76922.1614983725.386.513__52736.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/750/Welcome_to_our_home_Double_Pallet__76922.1614983725.386.513__52736.jpg|Product Image File: Welcome_to_our_Home_Planked_WElcome__09027.1614983725.386.513__64972.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/r/700/Welcome_to_our_Home_Planked_WElcome__09027.1614983725.386.513__64972.jpg|Product Image File: Welcome_to_our_Home_Welcome_Sign__08740.1614983725.386.513__83269.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/193/Welcome_to_our_Home_Welcome_Sign__08740.1614983725.386.513__83269.jpg",Unwelcome,,,New,/welcome-to-our/,,,
447,P,WelcometoFarmHouse,"Welcome to our Farmhouse WHITEWASH","Prefinished White Wash Signs","Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back. Prefinished White Wash Sign Ready for Design - 8 x 29 7/8",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Home, Category Path: Wood Projects/Prefinished White Wash Signs/Home","Product Image File: Welcome_to_our_Farmhouse_White_wash__08539.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/557/Welcome_to_our_Farmhouse_White_wash__08539.jpg",Farmhouse,,,New,/welcome-to-our-farmhouse/,,,
448,P,"Porch Rules Porch Sign","Porch Rules","Porch Signs","Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.  ",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,05/01/2022,"Category Name: Home, Category Path: Wood Projects/Porch Signs/Home","Product Image File: Porch_Rules_Framed_Planked__62970.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/743/Porch_Rules_Framed_Planked__62970.jpg|Product Image File: Porch_Rules_One_Piece__83723.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/v/629/Porch_Rules_One_Piece__83723.jpg|Product Image File: Porch_Rules_Planked_Porch_Sign__67931.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/m/415/Porch_Rules_Planked_Porch_Sign__67931.jpg|Product Image File: Porch_Rules_2_pallet_boards__65423.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/062/Porch_Rules_2_pallet_boards__65423.jpg|Product Image File: Porch_Rules_3_pallet_boards__08212.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/f/477/Porch_Rules_3_pallet_boards__08212.jpg","Porch Rules",,,New,/porch-rules/,,,
449,P,"Home Sunflowers-WhiteWash","Home Truck w/ Sunflowers WhiteWash","Prefinished White Wash Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,05/01/2022,"Category Name: Farm, Category Path: Wood Projects/Prefinished White Wash Signs/Farm|Category Name: Fall, Category Path: Wood Projects/Prefinished White Wash Signs/Fall|Category Name: Home, Category Path: Wood Projects/Prefinished White Wash Signs/Home","Product Image File: Truck_with_sunflowers__17511.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/u/683/Truck_with_sunflowers__17511.jpg","Pre Finished Sign",,,New,/home-truck-w-sunflowers/,,,
450,P,WelcomeCowWreath-Porch,"Welcome Cow WreathPorch","Porch Signs","Board Options - Porch Sign 10x36 or 10x47 (This is One board) Planked Porch Sign 10x36 or 10x47 (This is 3 boards put together with two pieces of wood at top and bottom) Pallet Porch Sign 11x36 (This is 2 Pallet Boards put together with two pices of wood on the back.  ",0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,14/09/2021,"Category Name: Porch Signs, Category Path: Wood Projects/Porch Signs|Category Name: Home, Category Path: Wood Projects/Porch Signs/Home|Category Name: Farm, Category Path: Wood Projects/Porch Signs/Farm","Product Image File: IMG_0669__20549.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/z/899/IMG_0669__20549.jpg","Home Sunflowers",,,New,/welcome-cow-wreath/,,,
451,P,,"No Selfies in Bathroom Box","Box w/ Handles",,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,14/09/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Box w\/ Handles/Potty Humor","Product Image File: no-selfies-in-the-bathroom_LG_Box_with_handles__04982.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/256/no-selfies-in-the-bathroom_LG_Box_with_handles__04982.jpg|Product Image File: no-selfies-in-the-bathroom_SM_Box_with_handles__24443.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/h/829/no-selfies-in-the-bathroom_SM_Box_with_handles__24443.jpg","No Selfies in Bathroom Box",,,New,/no-selfies-in-bathroom/,,,
452,P,"Flush Again","Flush Again METALWOOD","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: flush-again_M_W_15.75_x_15.75__12087.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/c/260/flush-again_M_W_15.75_x_15.75__12087.jpg","Flush Again",,,New,/flush-again/,,,
453,P,"Text Me if Out of TP","Text Me If Out of TP METALWOOD","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: text-me-if-you-run-out-of-toilet-paper_M_W_15.75_x_15.75__19778.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/w/682/text-me-if-you-run-out-of-toilet-paper_M_W_15.75_x_15.75__19778.jpg","Text if out of TP",,,New,/text-me-if-out-of-tp/,,,
454,P,BathroomRules-1Piece,"Bathroom Rules OnePiece","One Piece New Lumber Signs",,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,27/01/2022,"Category Name: One Piece Signs, Category Path: Wood Projects/One Piece Signs|Category Name: Potty Humor, Category Path: Wood Projects/One Piece Signs/Potty Humor","Product Image File: bathroom-rules_Wood_Sign_16_x24__46999.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/a/345/bathroom-rules_Wood_Sign_16_x24__46999.jpg|Product Image File: bathroom-rules_286950_Wood_Sign_16_x24__69487.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/z/036/bathroom-rules_286950_Wood_Sign_16_x24__69487.jpg","Bathroom Rules OnePiece",,,New,/bathroom-rules/,,,
455,P,"Dont Hog the Bathroom","Don't Hog the Bathroom","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,20/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: dont-hog-the-bathroom_M_W_15.75_x_15.75__70194.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/s/696/dont-hog-the-bathroom_M_W_15.75_x_15.75__70194.jpg","Dont Hog the Bathroom",,,New,/dont-hog-the-bathroom/,,,
456,P,"Hope Your Day is as Nice as your Butt","Hope Your Day is as Nice as your Butt BOXHANDLES","Box w/ Handles",,0.00,0.00,0.00,30.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Box w\/ Handles/Potty Humor","Product Image File: i-hope-your-day-is-as-nice-as-your-butt_LG_Box_with_handles__46513.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/g/089/i-hope-your-day-is-as-nice-as-your-butt_LG_Box_with_handles__46513.jpg|Product Image File: i-hope-your-day-is-as-nice-as-your-butt_SM_Box_with_handles__62343.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/e/761/i-hope-your-day-is-as-nice-as-your-butt_SM_Box_with_handles__62343.jpg","Hope your Day is as nice as your butt",,,New,/hope-your-day-is-as-nice-as-your-butt/,,,
457,P,"Get Naked Weird","Get Naked Weird METALWOOD","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: get-naked_M_W_15.75_x_15.75__92362.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/t/860/get-naked_M_W_15.75_x_15.75__92362.jpg","Get Naked Weird",,,New,/get-naked-weird/,,,
458,P,"Its About to go Down","Its about to go Down","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,20/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: its-about-to-go-down_M_W_15.75_x_15.75__83725.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/l/076/its-about-to-go-down_M_W_15.75_x_15.75__83725.jpg","Its about to Go Down",,,New,/its-about-to-go-down/,,,
459,P,"Potty Like a RockStar","Potty Like a RockStar","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,20/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: potty-like-a-rock-star_M_W_15.75_x_15.75__09798.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/z/719/potty-like-a-rock-star_M_W_15.75_x_15.75__09798.jpg","Potty Like a Rockstar",,,New,/potty-like-a-rockstar/,,,
460,P,"Save Water Shower Together","Save Water Shower Together METALWOOD","Metal & Wood Signs",,0.00,0.00,0.00,40.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,22/07/2021,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: save-water-shower-together_M_W_15.75_x_15.75__69614.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/d/026/save-water-shower-together_M_W_15.75_x_15.75__69614.jpg","Save Water Shower Together",,,New,/save-water-shower-together/,,,
461,P,"Best Seat","Best Seat MetalWood","Metal & Wood Signs",,0.00,0.00,0.00,25.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,05/03/2021,27/01/2022,"Category Name: Potty Humor, Category Path: Wood Projects/Metal & Wood Signs/Potty Humor","Product Image File: best-seat-in-the-house_M_W_15.75_x_15.75__24941.jpg, Product Image URL: http://ez-peezie-crafts.mybigcommerce.com/product_images/v/899/best-seat-in-the-house_M_W_15.75_x_15.75__24941.jpg","Best Seat",,,New,/best-seat/,,,
