handleId,fieldType,name,description,productImageUrl,price,surcharge,visible,inventory,weight,collection,sku,ribbon,discountMode,discountValue,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,additionalInfoTitle7,additionalInfoDescription7,additionalInfoTitle8,additionalInfoDescription8,customTextField1,customTextCharLimit1,customTextMandatory1,brand
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/372_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-DE,,,,Design,DROP_DOWN,Dear Santa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/384_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-SN,,,,Design,DROP_DOWN,Snowflake Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/392_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-WI,,,,Design,DROP_DOWN,Winter Deer Scene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/382_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-OC,,,,Design,DROP_DOWN,O Come let us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/365_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-CH,,,,Design,DROP_DOWN,Christmas Begins with Christ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/368_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-BI,,,,Design,DROP_DOWN,Bird on Birch Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/387_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-TR,,,,Design,DROP_DOWN,Tree Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/370_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-4T,,,,Design,DROP_DOWN,4 Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/383_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-SA,,,,Design,DROP_DOWN,Santa Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/376_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-FA,,,,Design,DROP_DOWN,Farm Fresh Christmas Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Variant,,,https://cdn11.bigcommerce.com/s-5g78ktzkpu/product_images/attribute_rule_images/379_source_1595238540.jpg,0,0.0,TRUE,InStock,,,188-NE,,,,Design,DROP_DOWN,Never Forgot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
